Date,AAPL,AMZN,BAC,GOOGL,JPM,META,MSFT,NFLX,NVDA,SPY,TSLA
2022-03-24,90131400,56798000,30360800,26396000,10017600,31502300,24484500,3888500,877379000,64736900,68920800
2022-03-25,80546200,49032000,38968100,24126000,8383500,40039000,22566500,3574500,579016000,77101300,62031600
2022-03-28,90371900,59854000,37428600,35050000,10818100,26224100,29578200,4323400,425494000,68529800,102506100
2022-03-29,100589400,66154000,46355800,34318000,11316500,31417900,30393400,5880700,488984000,86581500,73614900
2022-03-30,92633200,56168000,36601800,19884000,8771000,25588000,28163600,4023300,463487000,79666900,59865000
2022-03-31,103049300,59966000,67902500,37524000,17353900,24192300,33422100,4134700,523440000,121699900,48992700
2022-04-01,78751300,57090000,61929200,25942000,15721300,19544800,27110500,4644200,517235000,89048800,54263100
2022-04-04,76468400,49882000,53761700,25942000,17416400,28054800,24289600,7001800,397120000,59601000,82035900
2022-04-05,73401800,53728000,51781700,21418000,12110300,29727200,23156700,4234500,436615000,74214500,80075100
2022-04-06,89058800,79056000,54159800,32468000,12914700,28995100,40110400,4354900,703833000,106898000,89348400
2022-04-07,77594700,68136000,54585000,26234000,12994200,21037200,31411200,4948900,557992000,78097200,79447200
2022-04-08,76575500,46002000,41018900,25142000,13126900,18375700,24361900,4025200,524781000,79272700,55013700
2022-04-11,72246700,52112000,34198700,36884000,10466400,20516600,34569300,3777100,575207000,89770500,59357100
2022-04-12,79265200,55178000,42855300,32710000,12989900,20128800,30966700,3824300,662258000,84363600,65976000
2022-04-13,70618900,53390000,45484200,27928000,30838000,19231800,21907200,3231000,516943000,74070400,55121100
2022-04-14,75329400,51598000,79032000,31598000,18835200,18379500,28221600,4343800,569097000,97869500,58422300
2022-04-18,69023900,46514000,80080300,20808000,11834400,16580800,20778000,5105000,525701000,66002500,51715200
2022-04-19,67723800,54926000,53714200,26490000,15015400,20089900,22297700,20906900,512781000,77821000,49847700
2022-04-20,67929800,59630000,47064300,31696000,13430200,43036500,22906700,133387500,468974000,65224400,70711200
2022-04-21,87227800,63970000,46245900,36446000,12174200,49954100,29454600,53501600,656209000,85417300,105416400
2022-04-22,84882400,73078000,50409800,56884000,14318800,36426800,29405800,37515100,624713000,132471800,69696600
2022-04-25,96046400,61874000,64301100,46128000,17149000,29281100,35678900,28152000,641566000,119647700,68341200
2022-04-26,95623200,77530000,44809900,73054000,17209500,31747400,46518400,20318100,653143000,103996300,136133700
2022-04-27,88063200,71336000,39824900,91820000,17215200,71062900,63477700,22298400,499460000,122030000,76956300
2022-04-28,130216800,117316000,39567800,48884000,13015600,100890600,33646600,21363200,570327000,105449100,124948500
2022-04-29,131747600,272662000,47385200,42676000,14874800,49193400,37073900,16391900,500435000,145491100,88133100
2022-05-02,123055300,148788000,46652200,35534000,18545000,49915300,35151100,14591600,572049000,158312500,75781500
2022-05-03,88966500,79134000,48926000,24968000,15720900,41556300,25978600,11839400,475751000,100028200,63709500
2022-05-04,108256500,110746000,57860300,49916000,17128500,41375900,33599300,12218800,648855000,144247900,81643800
2022-05-05,130525300,144392000,48860600,45840000,15055400,41129200,43260400,13971300,626331000,172929100,92519100
2022-05-06,116124600,124260000,50440100,39710000,14417900,34747200,37780300,17185500,633297000,151770800,72903000
2022-05-09,131577900,128124000,51242000,40802000,14312300,36303200,47726000,14031300,644455000,155586100,90810300
2022-05-10,115366700,105434000,60235300,39900000,16382400,34452500,39336400,13883900,761474000,132497200,84401700
2022-05-11,142689800,109704000,54969300,37534000,14630300,31153400,48975900,12665500,670167000,142361000,97224600
2022-05-12,182602000,132026000,61231500,53836000,16318800,38262200,51033800,17662100,708728000,125090800,140313000
2022-05-13,113990900,93684000,49117900,35038000,10443200,24549800,34925100,13136300,670437000,104174400,92150700
2022-05-16,86643800,74566000,39076500,25990000,10269000,27112600,32550900,16145000,521446000,78622400,86098500
2022-05-17,78336300,76448000,42635600,23054000,11160200,24872700,28828800,9876700,585830000,83029700,80236200
2022-05-18,109742900,108380000,47396900,35126000,12664900,23960000,31356000,9665600,545161000,117674500,87811800
2022-05-19,136095600,88142000,47002700,34144000,12765800,24446900,32692300,10448500,621310000,98510700,90296700
2022-05-20,137426100,99500000,62406500,48962000,13150100,31465600,39199300,10429400,739105000,131432200,144973200
2022-05-23,117726300,107798000,69081900,37184000,24376700,25059200,33175400,9602000,639889000,76414900,88903500
2022-05-24,104132700,102934000,46146700,76780000,19324900,50406300,29043900,7706400,588550000,91448800,89092500
2022-05-25,92482700,93120000,49343400,40258000,12780400,28030200,28547900,8522100,781132000,91472900,92139300
2022-05-26,90601500,93002000,60201200,37948000,15990900,23056500,25002100,8049900,996575000,82168300,106003200
2022-05-27,90978500,93660000,43365600,37914000,11177800,22562700,26910800,8586000,738379000,84768700,89295000
2022-05-31,103718400,144634000,71609200,50012000,17015000,26131100,37827700,11398500,664100000,95937000,101914500
2022-06-01,74286600,127528000,35237900,36606000,10768000,36623500,25292200,8416200,544514000,86585800,77247900
2022-06-02,72348100,100560000,35341900,37992000,8374800,31951600,44008200,9623100,648656000,79609600,93473100
2022-06-03,88570300,97604000,25235200,26136000,8596000,19465000,28059000,7191800,598779000,71874300,112393800
2022-06-06,71598400,135269000,40394000,33542000,11323500,30574200,22400300,5372000,422406000,57508900,84204600
2022-06-07,67808200,85156700,29152200,31590000,6722200,18828700,22860700,4839500,388914000,59272400,72808500
2022-06-08,53950200,64926600,33590600,26108000,8422100,22267200,17372300,7244100,363252000,64350000,76210500
2022-06-09,69473000,67029800,49419000,25798000,13560100,23501600,26439700,6949000,395574000,86289800,96491400
2022-06-10,91437900,87266000,49318200,41452000,12945200,27450800,31422800,13065600,465248000,132893900,97536600
2022-06-13,122207100,99277700,61216600,47252000,16805600,31749300,46135800,10222400,604153000,170004900,102767400
2022-06-14,84784300,69728800,49349800,33706000,13357900,27244300,28651500,11555300,469680000,104011800,97988700
2022-06-15,91533000,85011100,51540100,39698000,14083500,30008300,33111700,12396000,563936000,125666800,119131800
2022-06-16,108123900,82186300,61363400,51684000,16724900,26944100,33169200,8201300,545749000,134473300,107390700
2022-06-17,134520300,99772100,80470300,51376000,30919900,31374200,43084800,12133400,630334000,111113900,92641800
2022-06-21,81000500,70901200,53537200,47416000,11680500,50724900,29928300,12177600,483089000,76811900,122793000
2022-06-22,73409200,60040100,38305600,30774000,9842700,47267800,25939900,11992400,437135000,90059400,101107500
2022-06-23,72433800,64345300,44091500,28362000,11851500,40499200,25861400,9538200,463680000,79292100,104202600
2022-06-24,89116800,69867600,79504700,41164000,14841100,68736000,33923200,12424000,472153000,98050300,95770800
2022-06-27,70207900,62133200,47900300,36420000,11280500,29174600,24615100,8363900,427968000,66009600,89178300
2022-06-28,67083400,74942900,49863800,35792000,11590900,27744500,27295500,7185400,461149000,86548900,90391200
2022-06-29,66242400,66375300,35149700,24716000,9338400,28595200,20069800,5766800,482352000,65676000,82897200
2022-06-30,98964500,97679400,46312300,43170000,15172600,35250600,31730900,7894700,686070000,112508300,94600500
2022-07-01,71051600,73021200,40236100,35476000,10573600,31423900,22837700,5201600,577610000,74839700,74460300
2022-07-05,73353800,76583700,47411800,39342000,12514200,28618600,22941000,7334300,651397000,81438000,84581100
2022-07-06,74064300,66958900,35933700,37432000,10656200,23085900,23824400,5753400,529066000,70426200,71853600
2022-07-07,66253700,57872300,40137900,40936000,10347400,24083400,20859900,6334500,492903000,64525900,81930600
2022-07-08,64547800,45719700,31153800,38238000,8807800,19249200,19658800,5835700,467972000,72397800,101854200
2022-07-11,63141600,53487600,29311900,31196000,7939500,21885600,19455200,6038800,437321000,58366900,99241200
2022-07-12,77588800,54280300,39527000,29960000,11250900,16639700,35868500,6845300,458483000,62219200,87930900
2022-07-13,71185600,61353800,44153700,43722000,12979900,16555100,29497400,12734400,521918000,84224600,97954500
2022-07-14,78140700,51163100,51707800,37004000,26204800,23765200,25102800,9039500,456235000,89704800,78557400
2022-07-15,76259900,84317800,77801700,46770000,18863900,23342800,29774100,16319100,385935000,79060400,69683100
2022-07-18,81420900,59115400,56382900,43164600,13977900,23574300,20975000,16322800,670517000,63203600,82537500
2022-07-19,82982400,60990000,46874900,36530900,11862300,25933700,25012600,28178700,702366000,78506000,80890200
2022-07-20,64823400,71268300,35514900,35600400,11667500,24784300,22788300,53920300,760538000,71843800,88864200
2022-07-21,65086600,60239900,31244000,32676200,11595900,27195800,22404700,23430100,557049000,64903900,142032300
2022-07-22,66675400,51463800,27115400,48901200,7645500,42583900,21881300,17805500,536671000,72197300,103472700
2022-07-25,53623900,50221300,30381000,34690900,9394000,26166300,21056000,10935200,480748000,53631500,64073400
2022-07-26,55138700,67075100,30645700,47991000,10675100,28468400,39348000,9508500,397865000,52946400,66820800
2022-07-27,78620700,61582000,30344800,59858500,9337400,43846600,45994000,10508400,569776000,82342100,88110000
2022-07-28,81378700,82245500,40176500,32816600,10384800,73214300,33459300,8972700,474646000,73966600,84723000
2022-07-29,101786900,148892900,48152500,37223400,12944500,42065400,32152800,9064900,435460000,87003700,95313000
2022-08-01,67829400,76846900,32336700,26034300,14740400,40596700,21539600,5525000,476469000,69997500,117042900
2022-08-02,59907000,61922400,37884100,20236000,14942900,27374500,22754200,6361300,489527000,63435400,95577600
2022-08-03,82507500,71827800,30065800,28499000,14394500,31721900,23518900,6400700,418146000,67820600,80091000
2022-08-04,55474100,70585000,28404500,21602900,18033900,23938200,18098700,7142700,409652000,45656600,72256200
2022-08-05,56697000,50686900,35874500,19159500,14174600,25832700,16774600,5539700,386068000,56814900,113172900
2022-08-08,60276900,52229000,33454300,19138300,10332500,27299100,18739200,10982100,981859000,53886100,98994000
2022-08-09,63135500,40434700,40196900,19086500,10233800,18655100,23405200,6181200,668263000,44931800,86244600
2022-08-10,70170500,54773800,61415800,30930400,12847300,30262100,24687800,9254800,597422000,68665700,94918800
2022-08-11,57149200,44867300,50420800,24293700,11684900,24079100,20065900,8780100,509327000,59489700,70155000
2022-08-12,68039400,47643500,31821700,19096300,9906700,21274000,22619700,6098500,478094000,61694500,79657200
2022-08-15,54091700,39014600,24908000,19494800,8456200,15878700,18085700,6527400,457666000,54048300,89359200
2022-08-16,56377100,59102900,31870200,19041200,9555000,21156700,18102900,5136800,451240000,59289000,88136400
2022-08-17,79542000,48149800,27125600,22847000,8149300,20118100,18253400,5627200,446799000,63563400,68766000
2022-08-18,62290100,37458700,23138300,17987700,9531800,18844500,17186200,5280400,415447000,49023200,47500500
2022-08-19,70346300,47792800,36485400,21809500,13464500,26240800,20570000,7504700,441588000,68016900,61395300
2022-08-22,69026800,50461500,31210300,21456600,8967600,19499700,25061100,8630100,409593000,77695600,55843200
2022-08-23,54147100,36252100,26588000,15870400,7607000,18111800,17527400,5276900,369986000,49105200,63984900
2022-08-24,53841500,38627000,31389400,17734600,9771300,20891500,18137000,5426300,522661000,49177800,57259800
2022-08-25,51218200,37496300,40576700,16956800,10758900,15550500,16583400,3766900,770691000,50942300,53230000
2022-08-26,78961000,53322700,36152600,37245700,11276200,24023600,27549300,5349800,769127000,103087000,57163900
2022-08-29,73314000,48101600,34931000,21191200,8117300,20052700,20338500,7109400,496132000,65370800,41864700
2022-08-30,77906200,49203000,48194900,27513300,10745400,19567900,22767100,5740400,530181000,85652400,50541800
2022-08-31,87991100,53648700,44917600,28627000,10738300,40953000,24791800,8615900,573710000,76029700,52107300
2022-09-01,74229900,56636100,32848900,28360900,9979800,30145700,23263400,7292900,1178865000,78740100,54287000
2022-09-02,76957800,57429800,44000800,24160700,10666600,22634200,22855400,8164900,743157000,99632100,50890100
2022-09-06,73714800,43888600,40762400,25068300,9751900,19339800,21328200,7469000,535751000,76637400,55860000
2022-09-07,87449600,47900300,40742600,23167000,10647900,16831200,24126700,8149300,512657000,70964200,50028900
2022-09-08,84923800,43988500,44361800,24238300,11435000,22530800,20319900,6737400,624873000,80821700,53713100
2022-09-09,68028800,49387600,37295100,23197700,9299700,22086800,22084700,6699600,486612000,76706900,54338100
2022-09-12,104956000,53826900,30534000,22966800,8614600,23220400,18747700,6047400,484159000,69256300,48674600
2022-09-13,122656600,72694000,40959600,38172900,12904600,44444100,33353300,8000100,714956000,122947100,68229600
2022-09-14,87965400,45316800,32004400,26395100,9345700,43064200,23913000,8230300,588507000,85023700,72628700
2022-09-15,90481100,52887200,44863300,34188300,10821400,34606300,31530900,19454100,523625000,87633800,64795500
2022-09-16,162278800,115667800,54281800,42797200,14844100,40122800,39791800,18914200,670751000,103084800,87087800
2022-09-19,81474200,47279700,29782000,23036800,8201300,22169500,26826900,17912400,569685000,73278500,60231200
2022-09-20,107689800,47698400,33591100,26517100,9619000,23217400,26660300,16037400,524818000,77274900,61642800
2022-09-21,101696800,58498900,51667800,31487300,12606300,38338600,28625600,9166800,807679000,106746600,62555700
2022-09-22,86652500,55229200,47527500,34298600,11684500,34418500,31061200,10018000,759162000,89472600,70545400
2022-09-23,96029900,65126700,55316100,31625400,18138600,31710700,34176000,11207200,663309000,122346900,63748400
2022-09-26,93339400,62723300,40360200,27072700,15753600,30497000,27694200,8234300,547343000,92581200,58076900
2022-09-27,84442700,60094700,43396600,30072800,12793600,30826500,27018700,7762200,553854000,108294100,61925200
2022-09-28,146691400,55763800,38372900,32466300,12762600,32658500,29029700,17579700,542414000,110802200,54664800
2022-09-29,128138200,58969700,35220900,31047200,12713900,38985400,27484200,18994900,532763000,112952300,77620600
2022-09-30,124925300,59479600,42294100,32941500,15973400,33166400,35694800,11848600,565638000,153711200,67726600
2022-10-03,114311700,50941900,34591700,27982000,12248100,27723100,28880400,8657400,547478000,89756500,98363500
2022-10-04,87830100,62812600,39758700,28850800,16013600,34670700,34888400,13925900,584182000,103602800,109578500
2022-10-05,79471000,48217500,35791100,22176900,10943500,27979300,20347100,10825600,507131000,88065700,86982700
2022-10-06,68402200,42253800,40891900,22324000,11521400,36231100,20239900,9188900,644157000,82333500,69298400
2022-10-07,85925600,54678000,52304600,27502800,11681100,33214800,37769600,9806100,672478000,107789500,83916800
2022-10-10,74899000,42339700,37669100,18225100,8931700,24024000,29743600,9991100,698699000,76042800,67925000
2022-10-11,77033700,56432200,58124000,26507100,12739700,38481400,30474000,15282400,667482000,92482800,77013200
2022-10-12,70433700,45728700,36137900,21876400,13181000,34605200,21903900,12952600,492590000,76991800,66860700
2022-10-13,113224000,86868100,67671000,34574500,22398700,34325700,42551800,17505000,850103000,147254500,91483000
2022-10-14,88598000,67737300,58108500,25410700,33387100,23559400,30198600,15293400,713432000,123737000,94124500
2022-10-17,85250900,62782000,88896800,28419200,22276300,29612200,28142300,21057800,580774000,93168200,79428800
2022-10-18,99136600,65607400,81937900,24060700,21539700,25445000,26329600,25776700,659362000,97162900,75891900
2022-10-19,61758300,47198100,43139900,23811100,17072000,30691000,19985700,46685300,523131000,79746900,66571500
2022-10-20,64522000,48795100,39549100,25323200,12207400,26356300,21811000,17207100,652398000,88283100,117798100
2022-10-21,86548600,55660500,54870300,32458700,20593300,46348600,26299700,24889100,609494000,131038400,75713800
2022-10-24,75981900,49531500,33765600,27176400,12624200,63563400,24911200,13326400,517457000,85436900,100446800
2022-10-25,74732300,50934600,37132300,40611400,11289100,38433200,34775500,15100700,505482000,78846300,96507900
2022-10-26,88194300,68802300,41104600,88114100,11667000,82791500,82543200,15714100,532953000,104087300,85012500
2022-10-27,109180200,129605400,35261900,60710900,10727600,232316600,40424600,14612600,583113000,81971800,61638800
2022-10-28,164762400,223133400,31659100,43697300,11859500,95928300,40647700,9960500,521040000,100302000,69152400
2022-10-31,97943200,99251400,32565500,31675000,13295200,121361400,28357300,7505100,486341000,96631300,61554300
2022-11-01,80379300,153370000,29913200,47161400,13386900,110189600,30592300,6916400,432817000,85407600,62688800
2022-11-02,93604600,135761800,57380600,57038300,16546100,71821100,38407000,10367600,672628000,126990400,63070300
2022-11-03,97918500,136683300,30046500,61288000,12474400,60664000,36633900,7057400,500065000,87100100,56538800
2022-11-04,140814800,129101300,39369400,51124900,14953200,55638100,36789100,11124700,612576000,103505200,98622200
2022-11-07,83374600,77495700,37533700,34078900,12011200,81987300,33498000,7927000,410061000,68286900,93916500
2022-11-08,89908500,88703400,32664300,30429000,9884100,52088300,28192500,7683800,595292000,84641100,128803400
2022-11-09,74917800,90796200,30164400,31769100,9494000,107677300,27852900,7266000,454414000,78495500,127062700
2022-11-10,118854000,173414900,45702800,51620100,16351600,80671000,46268000,9667300,700819000,141455800,132703000
2022-11-11,93979700,111590500,35688700,33090500,10704700,59961700,34620200,9573800,655487000,93839900,114403600
2022-11-14,73374100,99533100,35541400,30179500,11085600,53395000,31123300,17978200,527852000,71903500,92226600
2022-11-15,89868300,111336300,46082800,41640800,14038300,50670500,31390100,14626900,545876000,93194500,91293800
2022-11-16,64218300,87958800,23813000,29105200,7893400,33287800,24093300,8038600,649547000,68508500,66567600
2022-11-17,80389400,82617900,23689700,26052600,8820200,35093800,23123500,9838200,710894000,74496300,64336000
2022-11-18,74829600,72428200,32041800,28342300,9468500,33357700,27613500,8400100,492072000,92922500,76048900
2022-11-21,58724100,84330300,27935700,21647400,7800500,24351100,26394700,7256500,404739000,51243200,92882700
2022-11-22,51804100,62192000,23499300,23438500,9185700,29029000,19665700,6245100,472866000,60429000,78452300
2022-11-23,58301400,59414700,18934700,18868100,7316200,21343100,19508500,5919000,427241000,68261600,109536700
2022-11-25,35195900,35088600,16118500,9701400,3220500,12007600,9200800,3236000,167934000,30545400,50672700
2022-11-28,69246000,74943100,35428300,26237500,9906900,23309400,24778200,4703400,303741000,67881600,92905200
2022-11-29,83763800,65567300,27048800,20061700,7925300,23899200,17956300,5786900,298384000,52310000,83357100
2022-11-30,111380900,102805800,51747900,43647500,14761200,43348600,47594200,16070100,565298000,144566700,109186400
2022-12-01,71250400,68488000,46213200,28687100,8858500,36551400,26041500,14664900,470977000,76398200,80046200
2022-12-02,65447400,72496400,42295300,21480700,8931900,39950500,21528500,12690600,371389000,85342700,73645900
2022-12-05,68826400,71535500,71386600,24405100,10154500,35474900,23435300,8423000,352255000,77289800,93122700
2022-12-06,64727200,75503600,84085700,24910700,13966700,43689200,22463700,7195400,352694000,77972200,92150800
2022-12-07,69721100,68086900,49234100,31045400,11739400,29461100,20481500,7821600,372388000,65927900,84213300
2022-12-08,62128300,73305900,45491100,32213300,8907300,30619400,22611800,7205300,515456000,60737900,97624500
2022-12-09,76097000,67398500,36985500,28225400,7957800,26033400,20609700,14364000,465338000,81447700,104872300
2022-12-12,70462700,61999800,41060500,29420000,8841600,24747100,30665100,10148600,457328000,75405800,109794500
2022-12-13,93886200,100212000,54804800,40593700,10025400,44701100,42196900,10756400,656589000,123782500,175862700
2022-12-14,82291200,70298000,48819500,28733600,9966100,36922000,35410900,7543300,496888000,108111300,140682300
2022-12-15,98931900,84802900,49027600,40107000,12087800,34531000,35560400,17724600,478542000,117705900,122334500
2022-12-16,160156900,146144100,61795200,58011800,21133700,67064000,86102000,14080000,478232000,119858000,139032200
2022-12-19,79592600,83531500,38374100,29493000,9017200,29769900,29696400,6163700,354039000,79878100,139390600
2022-12-20,77432800,74348300,35561100,23453800,8549900,28742500,25150800,6918100,403260000,74427200,159563300
2022-12-21,85928000,59267200,32544000,24745600,8051700,20392800,23690600,6376200,325025000,78167400,145417400
2022-12-22,77852100,81431300,30234400,27658300,8648200,23618100,28651700,7856200,565045000,100120900,210090300
2022-12-23,63814900,57433700,21378600,23003000,5091900,17796600,21207000,4251100,349326000,59857300,166989700
2022-12-27,69007800,57284000,22776100,20097300,5411000,21392300,16688600,5778100,464902000,51638200,208643400
2022-12-28,85438400,58228600,30541000,19523200,8827700,19612500,17457100,5964400,351066000,70911500,221070500
2022-12-29,75703700,54995900,22252900,23333500,6585200,22366200,19770700,9588500,354923000,66970900,221923300
2022-12-30,77034200,62401200,28198900,23986300,9292500,19583800,21938500,7566900,310490000,84022200,157777300
2023-01-03,112117500,76706000,35221500,28131200,11054800,35528500,25740000,6764000,401277000,74850700,231402800
2023-01-04,89113600,68885100,41998500,34854800,11687600,32397100,50623400,9345100,431324000,85934100,180389000
2023-01-05,80962700,67930800,34177000,27194400,8381300,25447100,39585600,8328400,389168000,76970500,157986300
2023-01-06,87754700,83303400,34068700,41381500,10029100,27584500,43613600,8959800,405044000,104189600,220911100
2023-01-09,70790800,65266100,43818800,29003900,8482300,26649100,27369800,6766600,504231000,73978100,190284000
2023-01-10,63896200,67756600,35096000,30467800,9048700,28684400,27033900,13072300,384101000,65358100,167642500
2023-01-11,69458900,103126200,36783700,26862000,8703700,25423000,28669300,9579700,353285000,68881100,183810800
2023-01-12,71379600,85254800,44230400,30258100,11001700,30757700,27269500,10856200,551409000,90157700,169400900
2023-01-13,57809700,85549400,89667800,26329200,20200000,22423800,21333300,8286800,447287000,63903900,180714100
2023-01-17,63646600,72755000,56458400,32602400,14292900,21147600,29831300,9247000,511102000,62677300,186477000
2023-01-18,69672800,79570400,54517800,29116700,13392600,20215500,30028700,7814100,439624000,99632300,195680300
2023-01-19,58280400,69002700,42707100,37000400,13303400,28625200,28623000,18008200,452932000,86958900,170291900
2023-01-20,80223600,67481500,45004400,63191100,13092500,28688600,35389800,28430300,564967000,91806400,138858100
2023-01-23,81760300,76501100,33683300,40005100,10487100,27470100,31934000,15646900,655163000,84178800,203119200
2023-01-24,66435100,66929500,26716700,33078500,6945000,21970200,40234400,11796500,496204000,59524900,158699100
2023-01-25,65799300,94261600,28859700,42330000,8967000,26622000,66526600,7766900,449537000,84800300,192734300
2023-01-26,54105100,68523600,30035500,30114000,7487600,25482100,33454500,8256800,489535000,72287400,234815100
2023-01-27,70555800,87775600,29964900,33879800,7489900,35771900,26498900,6703500,542142000,68346200,306590600
2023-01-30,64015300,70691900,27353500,27226200,6729300,28040100,25867400,5127600,488611000,74202000,230878800
2023-01-31,65874500,66527300,38917400,29870700,9188700,29842100,26541100,5660700,498017000,86811800,196813500
2023-02-01,77663600,80450100,44438700,35531100,8841800,55661000,31259900,8005200,660477000,101459200,213806300
2023-02-02,118339000,158154200,33729100,69883800,11822100,150475700,39940400,7857000,564276000,101654500,217448300
2023-02-03,154357300,144374800,37411700,65309300,11501200,76809700,29077300,9402000,429366000,94736800,232662000
2023-02-06,69858300,81945200,29463200,31999600,8406200,42483800,22518000,4994900,452197000,60295300,186188100
2023-02-07,83322600,119501300,44100200,49010200,10447900,47080700,50841400,6289400,664150000,90990700,186010300
2023-02-08,64120100,75878300,28032800,94743500,6958000,36139100,54686000,6253200,559651000,76227500,180673600
2023-02-09,56007100,64622500,35257100,119455000,6443100,37118800,42375100,6901100,523876000,78694900,215431400
2023-02-10,57450700,52740100,32898900,54980700,6582900,33433600,25818500,7291100,550737000,70769700,204754100
2023-02-13,62199000,52841500,29163900,50076100,7134600,31463200,44630900,7134400,474919000,64913500,172475500
2023-02-14,61707600,56202900,33625200,54726100,9249400,24034600,37047900,4624800,675474000,88389300,216455700
2023-02-15,65573800,47957600,23500100,50169000,6728300,25308900,28922400,3966000,420575000,61555700,181006400
2023-02-16,68167900,56339200,22681100,42462600,8165300,25827500,29603600,5215700,412026000,76431500,229586500
2023-02-17,59144100,60029400,28562700,34284100,7948800,24171300,30000100,5294700,465888000,89257800,213738500
2023-02-21,58867200,56580400,37068900,33629300,9996300,34592600,28397400,5710300,410015000,82655900,180018600
2023-02-22,51011300,59534100,38550400,30884000,11107500,22433200,22491100,4546200,513184000,83742300,191828500
2023-02-23,48394200,48467000,28488000,41206400,8068000,20017800,29219100,13238700,1117995000,96242400,146360000
2023-02-24,55469600,57053800,27046600,36585100,9126900,19791300,24990900,6830700,589716000,108194400,142228100
2023-02-27,44998500,47470300,30137500,27502300,10014700,19277000,21190000,6142600,452994000,80444700,161028300
2023-02-28,50547000,43959300,32620600,30142000,11019800,46051100,22491000,3676100,455963000,96438600,153144900
2023-03-01,55479000,52299500,29281600,31111200,7139200,30998400,27565300,4911300,460026000,99706800,156852800
2023-03-02,52238100,55509400,44607200,32204400,11106800,17352000,24808200,4911000,389415000,85127800,181500700
2023-03-03,70732300,55759600,39109100,35160100,9513100,45877700,30760100,5953300,412393000,90120000,154193300
2023-03-06,87558000,52112400,36646700,32639300,9261300,33209400,24109800,5660700,437429000,72795900,128100100
2023-03-07,56182000,49100700,52855300,27835500,11747600,36701500,21473200,4553100,515154000,108310600,148125800
2023-03-08,47204800,44899100,40045600,34103300,10002500,19432400,17340200,3479500,513573000,74746600,151897800
2023-03-09,53833600,56218700,112457900,28813500,25888100,26582800,26653400,7443400,501257000,111945300,170023800
2023-03-10,68572400,69827500,165330900,35941000,37599700,25665000,28333900,5759300,474866000,189253000,191488900
2023-03-13,84457100,72397100,218403300,37335600,42901100,24728000,33339700,6292400,421890000,157790000,167790300
2023-03-14,73695900,60912700,154255800,36050200,29648100,41642600,33620300,5956700,474910000,149752400,143717900
2023-03-15,77167900,70731800,131104400,50622100,34280600,42123600,46028000,9215300,524486000,172996900,145995600
2023-03-16,76161100,84446900,108348800,65492000,24558500,50447100,54768800,7903700,583253000,143254200,121136800
2023-03-17,98944600,87300200,130665500,61028500,38396000,50141100,69527400,6918800,848547000,140553400,133197100
2023-03-20,73641400,62388900,81441200,32960400,22875500,25186300,43466600,5113400,432747000,93055800,129684400
2023-03-21,73938300,58597300,84854800,42110300,17807800,31827000,34558700,4886300,547408000,91524200,153391400
2023-03-22,75701800,57475400,76925900,43427400,17250200,28477800,34873300,5808000,797295000,111746600,150376400
2023-03-23,67622100,57559300,105335900,40797800,16677600,27389700,36610900,15653300,564889000,119351300,144193900
2023-03-24,59196500,56095400,96872700,30393300,22311100,27716400,28172000,12991700,454920000,107682400,116312400
2023-03-27,52390300,46721300,102469800,31120900,18853900,18527200,26840200,8625800,361026000,74010400,120851600
2023-03-28,45992200,38720100,63416500,32057900,10820500,19127300,21878600,6489400,356104000,62871700,98654600
2023-03-29,51305700,49783300,62666400,28779600,14595300,18851100,25087000,6287300,393694000,77497900,123660000
2023-03-30,49501700,53633400,67427100,33086200,12134700,22608300,25053400,7131500,364516000,69840000,110252200
2023-03-31,68749800,56750300,56482100,36863400,13105200,25440300,32766000,5610200,433933000,112062600,170222100
2023-04-03,56976200,41135700,51996800,25035400,11775400,17924600,24883300,4413700,398716000,67391100,169545900
2023-04-04,46278300,48662500,56233300,24420100,11579900,21026400,25824300,3298100,368592000,66601500,126463800
2023-04-05,51511700,45175400,47799400,28290500,9614700,19396600,22064800,4205500,515015000,65200200,133882500
2023-04-06,45390100,43808000,41216600,48711500,8760200,26104400,29770300,4660500,397654000,63743300,123857900
2023-04-10,47716900,37261200,40572700,27067400,9477300,16106100,23103000,2657900,395279000,63681000,142154600
2023-04-11,47644200,60417800,58761200,26311800,10516300,16710100,27276600,4044800,314378000,59297900,115770900
2023-04-12,50133100,56735000,44313300,24370300,11821000,18972200,27403400,3965400,446259000,86420400,150256300
2023-04-13,68445600,67925100,52261400,24843600,12450200,23310400,24222700,7406400,353615000,85814800,112933000
2023-04-14,49386500,51450500,81110800,26578000,43931300,21591200,20987900,5350500,395660000,78161500,96438700
2023-04-17,41516200,39919500,83704400,37571200,16050500,15481900,23836200,6136000,321471000,66436400,116662200
2023-04-18,49923000,39790500,114498800,26596400,13760100,12281000,20161800,17944500,604812000,63560000,92067000
2023-04-19,47720200,58398900,65594200,20905700,9158100,15898100,17150300,22128300,358660000,55227300,125732700
2023-04-20,52456400,57696900,43193800,27820800,10586200,16475400,23244400,9947800,427713000,75840400,210970800
2023-04-21,58337300,86774200,44759000,25800100,11842500,17717200,21676400,6348000,345103000,73457400,123539000
2023-04-24,41949600,69575600,28020300,23542800,7567500,15750900,26611000,5586600,339282000,64332100,140006600
2023-04-25,48714100,65026800,49718800,46664100,10629300,19198200,45772200,5426600,378527000,97766700,121999300
